Time,Positive,Negative,Value
92,80,7,-1.56932
92,81,6,-1.56932
92,82,5,-1.56932
92,83,4,-1.56932
92,84,3,-1.56932
92,85,2,-1.56932
92,86,1,-1.56932
92,1,87,-1.34134
92,2,86,-1.34134
92,3,85,-1.34134
92,4,84,-1.34134
92,5,83,-1.34134
92,6,82,-1.34134
92,7,81,-1.34134
92,8,80,-1.34134
92,9,79,-1.34134
92,10,78,-1.34134
92,11,77,-1.34134
92,12,76,-1.34134
92,13,75,-1.34134
92,14,74,-1.34134
92,15,73,-1.34134
92,16,72,-1.34134
92,17,71,-1.34134
92,18,70,-1.34134
92,19,69,-1.34134
92,20,68,-1.34134
92,21,67,-1.34134
92,22,66,-1.34134
92,23,65,-1.34134
92,24,64,-1.34134
92,25,63,-1.34134
92,26,62,-1.34134
92,27,61,-1.34134
92,28,60,-1.34134
92,29,59,-1.34134
92,30,58,-1.34134
92,31,57,-1.34134
92,32,56,-1.34134
92,33,55,-1.34134
92,34,54,-1.34134
92,35,53,-1.34134
92,36,52,-1.34134
92,37,51,-1.34134
92,38,50,-1.34134
92,39,49,-1.34134
92,40,48,-1.34134
92,41,47,-1.34134
92,42,46,-1.34134
92,43,45,-1.34134
92,44,44,-1.34134
92,45,43,-1.34134
92,46,42,-1.34134
92,47,41,-1.34134
92,48,40,-1.34134
92,49,39,-1.34134
92,50,38,-1.34134
92,51,37,-1.34134
92,52,36,-1.34134
92,53,35,-1.34134
92,54,34,-1.34134
92,55,33,-1.34134
92,56,32,-1.34134
92,57,31,-1.34134
92,58,30,-1.34134
92,59,29,-1.34134
92,60,28,-1.34134
92,61,27,-1.34134
92,62,26,-1.34134
92,63,25,-1.34134
92,64,24,-1.34134
92,65,23,-1.34134
92,66,22,-1.34134
92,67,21,-1.34134
92,68,20,-1.34134
92,69,19,-1.34134
92,70,18,-1.34134
92,71,17,-1.34134
92,72,16,-1.34134
92,73,15,-1.34134
92,74,14,-1.34134
92,75,13,-1.34134
92,76,12,-1.34134
92,77,11,-1.34134
92,78,10,-1.34134
92,79,9,-1.34134
92,80,8,-1.34134
92,81,7,-1.34134
92,82,6,-1.34134
92,83,5,-1.34134
92,84,4,-1.34134
92,85,3,-1.34134
92,86,2,-1.34134
92,87,1,-1.34134
92,1,88,-1.11466
92,2,87,-1.11466
92,3,86,-1.11466
92,4,85,-1.11466
92,5,84,-1.11466
92,6,83,-1.11466
92,7,82,-1.11466
92,8,81,-1.11466
92,9,80,-1.11466
92,10,79,-1.11466
92,11,78,-1.11466
92,12,77,-1.11466
92,13,76,-1.11466
92,14,75,-1.11466
92,15,74,-1.11466
92,16,73,-1.11466
92,17,72,-1.11466
92,18,71,-1.11466
92,19,70,-1.11466
92,20,69,-1.11466
92,21,68,-1.11466
92,22,67,-1.11466
92,23,66,-1.11466
92,24,65,-1.11466
92,25,64,-1.11466
92,26,63,-1.11466
92,27,62,-1.11466
92,28,61,-1.11466
92,29,60,-1.11466
92,30,59,-1.11466
92,31,58,-1.11466
92,32,57,-1.11466
92,33,56,-1.11466
92,34,55,-1.11466
92,35,54,-1.11466
92,36,53,-1.11466
92,37,52,-1.11466
92,38,51,-1.11466
92,39,50,-1.11466
92,40,49,-1.11466
92,41,48,-1.11466
92,42,47,-1.11466
92,43,46,-1.11466
92,44,45,-1.11466
92,45,44,-1.11466
92,46,43,-1.11466
92,47,42,-1.11466
92,48,41,-1.11466
92,49,40,-1.11466
92,50,39,-1.11466
92,51,38,-1.11466
92,52,37,-1.11466
92,53,36,-1.11466
92,54,35,-1.11466
92,55,34,-1.11466
92,56,33,-1.11466
92,57,32,-1.11466
92,58,31,-1.11466
92,59,30,-1.11466
92,60,29,-1.11466
92,61,28,-1.11466
92,62,27,-1.11466
92,63,26,-1.11466
92,64,25,-1.11466
92,65,24,-1.11466
92,66,23,-1.11466
92,67,22,-1.11466
92,68,21,-1.11466
92,69,20,-1.11466
92,70,19,-1.11466
92,71,18,-1.11466
92,72,17,-1.11466
92,73,16,-1.11466
92,74,15,-1.11466
92,75,14,-1.11466
92,76,13,-1.11466
92,77,12,-1.11466
92,78,11,-1.11466
92,79,10,-1.11466
92,80,9,-1.11466
92,81,8,-1.11466
92,82,7,-1.11466
92,83,6,-1.11466
92,84,5,-1.11466
92,85,4,-1.11466
92,86,3,-1.11466
92,87,2,-1.11466
92,88,1,-1.11466
92,1,89,-0.88926
92,2,88,-0.88926
92,3,87,-0.88926
92,4,86,-0.88926
92,5,85,-0.88926
92,6,84,-0.88926
92,7,83,-0.88926
92,8,82,-0.88926
92,9,81,-0.88926
92,10,80,-0.88926
92,11,79,-0.88926
92,12,78,-0.88926
92,13,77,-0.88926
92,14,76,-0.88926
92,15,75,-0.88926
92,16,74,-0.88926
92,17,73,-0.88926
92,18,72,-0.88926
92,19,71,-0.88926
92,20,70,-0.88926
92,21,69,-0.88926
92,22,68,-0.88926
92,23,67,-0.88926
92,24,66,-0.88926
92,25,65,-0.88926
92,26,64,-0.88926
92,27,63,-0.88926
92,28,62,-0.88926
92,29,61,-0.88926
92,30,60,-0.88926
92,31,59,-0.88926
92,32,58,-0.88926
92,33,57,-0.88926
92,34,56,-0.88926
92,35,55,-0.88926
92,36,54,-0.88926
92,37,53,-0.88926
92,38,52,-0.88926
92,39,51,-0.88926
92,40,50,-0.88926
92,41,49,-0.88926
92,42,48,-0.88926
92,43,47,-0.88926
92,44,46,-0.88926
92,45,45,-0.88926
92,46,44,-0.88926
92,47,43,-0.88926
92,48,42,-0.88926
92,49,41,-0.88926
92,50,40,-0.88926
92,51,39,-0.88926
92,52,38,-0.88926
92,53,37,-0.88926
92,54,36,-0.88926
92,55,35,-0.88926
92,56,34,-0.88926
92,57,33,-0.88926
92,58,32,-0.88926
92,59,31,-0.88926
92,60,30,-0.88926
92,61,29,-0.88926
92,62,28,-0.88926
92,63,27,-0.88926
92,64,26,-0.88926
92,65,25,-0.88926
92,66,24,-0.88926
92,67,23,-0.88926
92,68,22,-0.88926
92,69,21,-0.88926
92,70,20,-0.88926
92,71,19,-0.88926
92,72,18,-0.88926
92,73,17,-0.88926
92,74,16,-0.88926
92,75,15,-0.88926
92,76,14,-0.88926
92,77,13,-0.88926
92,78,12,-0.88926
92,79,11,-0.88926
92,80,10,-0.88926
92,81,9,-0.88926
92,82,8,-0.88926
92,83,7,-0.88926
92,84,6,-0.88926
92,85,5,-0.88926
92,86,4,-0.88926
92,87,3,-0.88926
92,88,2,-0.88926
92,89,1,-0.88926
92,1,90,-0.665113
92,2,89,-0.665113
92,3,88,-0.665113
92,4,87,-0.665113
92,5,86,-0.665113
92,6,85,-0.665113
92,7,84,-0.665113
92,8,83,-0.665113
92,9,82,-0.665113
92,10,81,-0.665113
92,11,80,-0.665113
92,12,79,-0.665113
92,13,78,-0.665113
92,14,77,-0.665113
92,15,76,-0.665113
92,16,75,-0.665113
92,17,74,-0.665113
92,18,73,-0.665113
92,19,72,-0.665113
92,20,71,-0.665113
92,21,70,-0.665113
92,22,69,-0.665113
92,23,68,-0.665113
92,24,67,-0.665113
92,25,66,-0.665113
92,26,65,-0.665113
92,27,64,-0.665113
92,28,63,-0.665113
92,29,62,-0.665113
92,30,61,-0.665113
92,31,60,-0.665113
92,32,59,-0.665113
92,33,58,-0.665113
92,34,57,-0.665113
92,35,56,-0.665113
92,36,55,-0.665113
92,37,54,-0.665113
92,38,53,-0.665113
92,39,52,-0.665113
92,40,51,-0.665113
92,41,50,-0.665113
92,42,49,-0.665113
92,43,48,-0.665113
92,44,47,-0.665113
92,45,46,-0.665113
92,46,45,-0.665113
92,47,44,-0.665113
92,48,43,-0.665113
92,49,42,-0.665113
92,50,41,-0.665113
92,51,40,-0.665113
92,52,39,-0.665113
92,53,38,-0.665113
92,54,37,-0.665113
92,55,36,-0.665113
92,56,35,-0.665113
92,57,34,-0.665113
92,58,33,-0.665113
92,59,32,-0.665113
92,60,31,-0.665113
92,61,30,-0.665113
92,62,29,-0.665113
92,63,28,-0.665113
92,64,27,-0.665113
92,65,26,-0.665113
92,66,25,-0.665113
92,67,24,-0.665113
92,68,23,-0.665113
92,69,22,-0.665113
92,70,21,-0.665113
92,71,20,-0.665113
92,72,19,-0.665113
92,73,18,-0.665113
92,74,17,-0.665113
92,75,16,-0.665113
92,76,15,-0.665113
92,77,14,-0.665113
92,78,13,-0.665113
92,79,12,-0.665113
92,80,11,-0.665113
92,81,10,-0.665113
92,82,9,-0.665113
92,83,8,-0.665113
92,84,7,-0.665113
92,85,6,-0.665113
92,86,5,-0.665113
92,87,4,-0.665113
92,88,3,-0.665113
92,89,2,-0.665113
92,90,1,-0.665113
92,1,91,-0.4422
92,2,90,-0.4422
92,3,89,-0.4422
92,4,88,-0.4422
92,5,87,-0.4422
92,6,86,-0.4422
92,7,85,-0.4422
92,8,84,-0.4422
92,9,83,-0.4422
92,10,82,-0.4422
92,11,81,-0.4422
92,12,80,-0.4422
92,13,79,-0.4422
92,14,78,-0.4422
92,15,77,-0.4422
92,16,76,-0.4422
92,17,75,-0.4422
92,18,74,-0.4422
92,19,73,-0.4422
92,20,72,-0.4422
92,21,71,-0.4422
92,22,70,-0.4422
92,23,69,-0.4422
92,24,68,-0.4422
92,25,67,-0.4422
92,26,66,-0.4422
92,27,65,-0.4422
92,28,64,-0.4422
92,29,63,-0.4422
92,30,62,-0.4422
92,31,61,-0.4422
92,32,60,-0.4422
92,33,59,-0.4422
92,34,58,-0.4422
92,35,57,-0.4422
92,36,56,-0.4422
92,37,55,-0.4422
92,38,54,-0.4422
92,39,53,-0.4422
92,40,52,-0.4422
92,41,51,-0.4422
92,42,50,-0.4422
92,43,49,-0.4422
92,44,48,-0.4422
92,45,47,-0.4422
92,46,46,-0.4422
92,47,45,-0.4422
92,48,44,-0.4422
92,49,43,-0.4422
92,50,42,-0.4422
92,51,41,-0.4422
92,52,40,-0.4422
92,53,39,-0.4422
92,54,38,-0.4422
92,55,37,-0.4422
92,56,36,-0.4422
92,57,35,-0.4422
92,58,34,-0.4422
92,59,33,-0.4422
92,60,32,-0.4422
92,61,31,-0.4422
92,62,30,-0.4422
92,63,29,-0.4422
92,64,28,-0.4422
92,65,27,-0.4422
92,66,26,-0.4422
92,67,25,-0.4422
92,68,24,-0.4422
92,69,23,-0.4422
92,70,22,-0.4422
92,71,21,-0.4422
92,72,20,-0.4422
92,73,19,-0.4422
92,74,18,-0.4422
92,75,17,-0.4422
92,76,16,-0.4422
92,77,15,-0.4422
92,78,14,-0.4422
92,79,13,-0.4422
92,80,12,-0.4422
92,81,11,-0.4422
92,82,10,-0.4422
92,83,9,-0.4422
92,84,8,-0.4422
92,85,7,-0.4422
92,86,6,-0.4422
92,87,5,-0.4422
92,88,4,-0.4422
92,89,3,-0.4422
92,90,2,-0.4422
92,91,1,-0.4422
92,1,92,-0.220503
92,2,91,-0.220503
92,3,90,-0.220503
92,4,89,-0.220503
92,5,88,-0.220503
92,6,87,-0.220503
92,7,86,-0.220503
92,8,85,-0.220503
92,9,84,-0.220503
92,10,83,-0.220503
92,11,82,-0.220503
92,12,81,-0.220503
92,13,80,-0.220503
92,14,79,-0.220503
92,15,78,-0.220503
92,16,77,-0.220503
92,17,76,-0.220503
92,18,75,-0.220503
92,19,74,-0.220503
92,20,73,-0.220503
92,21,72,-0.220503
92,22,71,-0.220503
92,23,70,-0.220503
92,24,69,-0.220503
92,25,68,-0.220503
92,26,67,-0.220503
92,27,66,-0.220503
92,28,65,-0.220503
92,29,64,-0.220503
92,30,63,-0.220503
92,31,62,-0.220503
92,32,61,-0.220503
92,33,60,-0.220503
92,34,59,-0.220503
92,35,58,-0.220503
92,36,57,-0.220503
92,37,56,-0.220503
92,38,55,-0.220503
92,39,54,-0.220503
92,40,53,-0.220503
92,41,52,-0.220503
92,42,51,-0.220503
92,43,50,-0.220503
92,44,49,-0.220503
92,45,48,-0.220503
92,46,47,-0.220503
92,47,46,-0.220503
92,48,45,-0.220503
92,49,44,-0.220503
92,50,43,-0.220503
92,51,42,-0.220503
92,52,41,-0.220503
92,53,40,-0.220503
92,54,39,-0.220503
92,55,38,-0.220503
92,56,37,-0.220503
92,57,36,-0.220503
92,58,35,-0.220503
92,59,34,-0.220503
92,60,33,-0.220503
92,61,32,-0.220503
92,62,31,-0.220503
92,63,30,-0.220503
92,64,29,-0.220503
92,65,28,-0.220503
92,66,27,-0.220503
92,67,26,-0.220503
92,68,25,-0.220503
92,69,24,-0.220503
92,70,23,-0.220503
92,71,22,-0.220503
92,72,21,-0.220503
92,73,20,-0.220503
92,74,19,-0.220503
92,75,18,-0.220503
92,76,17,-0.220503
92,77,16,-0.220503
92,78,15,-0.220503
92,79,14,-0.220503
92,80,13,-0.220503
92,81,12,-0.220503
92,82,11,-0.220503
92,83,10,-0.220503
92,84,9,-0.220503
92,85,8,-0.220503
92,86,7,-0.220503
92,87,6,-0.220503
92,88,5,-0.220503
92,89,4,-0.220503
92,90,3,-0.220503
92,91,2,-0.220503
92,92,1,-0.220503
92,1,93,0
92,2,92,0
92,3,91,0
92,4,90,0
92,5,89,0
92,6,88,0
92,7,87,0
92,8,86,0
92,9,85,0
92,10,84,0
92,11,83,0
92,12,82,0
92,13,81,0
92,14,80,0
92,15,79,0
92,16,78,0
92,17,77,0
92,18,76,0
92,19,75,0
92,20,74,0
92,21,73,0
92,22,72,0
92,23,71,0
92,24,70,0
92,25,69,0
92,26,68,0
92,27,67,0
92,28,66,0
92,29,65,0
92,30,64,0
92,31,63,0
92,32,62,0
92,33,61,0
92,34,60,0
92,35,59,0
92,36,58,0
92,37,57,0
92,38,56,0
92,39,55,0
92,40,54,0
92,41,53,0
92,42,52,0
92,43,51,0
92,44,50,0
92,45,49,0
92,46,48,0
92,47,47,0
92,48,46,0
92,49,45,0
92,50,44,0
92,51,43,0
92,52,42,0
92,53,41,0
92,54,40,0
92,55,39,0
92,56,38,0
92,57,37,0
92,58,36,0
92,59,35,0
92,60,34,0
92,61,33,0
92,62,32,0
92,63,31,0
92,64,30,0
92,65,29,0
92,66,28,0
92,67,27,0
92,68,26,0
92,69,25,0
92,70,24,0
92,71,23,0
92,72,22,0
92,73,21,0
92,74,20,0
92,75,19,0
92,76,18,0
92,77,17,0
92,78,16,0
92,79,15,0
92,80,14,0
92,81,13,0
92,82,12,0
92,83,11,0
92,84,10,0
92,85,9,0
92,86,8,0
92,87,7,0
92,88,6,0
92,89,5,0
92,90,4,0
92,91,3,0
92,92,2,0
92,93,1,0
93,1,1,-36.1543
93,1,2,-34.6489
93,2,1,-34.6489
93,1,3,-33.4197
93,2,2,-33.4197
93,3,1,-33.4197
93,1,4,-32.3552
93,2,3,-32.3552
93,3,2,-32.3552
93,4,1,-32.3552
93,1,5,-31.4031
93,2,4,-31.4031
93,3,3,-31.4031
93,4,2,-31.4031
93,5,1,-31.4031
93,1,6,-30.5339
93,2,5,-30.5339
93,3,4,-30.5339
93,4,3,-30.5339
93,5,2,-30.5339
93,6,1,-30.5339
93,1,7,-29.7292
93,2,6,-29.7292
93,3,5,-29.7292
93,4,4,-29.7292
93,5,3,-29.7292
93,6,2,-29.7292
93,7,1,-29.7292
93,1,8,-28.9765
93,2,7,-28.9765
93,3,6,-28.9765
93,4,5,-28.9765
93,5,4,-28.9765
93,6,3,-28.9765
93,7,2,-28.9765
93,8,1,-28.9765
93,1,9,-28.2669
93,2,8,-28.2669
93,3,7,-28.2669
93,4,6,-28.2669
93,5,5,-28.2669
93,6,4,-28.2669
93,7,3,-28.2669
93,8,2,-28.2669
93,9,1,-28.2669
93,1,10,-27.5936
93,2,9,-27.5936
93,3,8,-27.5936
93,4,7,-27.5936
93,5,6,-27.5936
93,6,5,-27.5936
93,7,4,-27.5936
93,8,3,-27.5936
93,9,2,-27.5936
93,10,1,-27.5936
93,1,11,-26.9517
93,2,10,-26.9517
93,3,9,-26.9517
93,4,8,-26.9517
93,5,7,-26.9517
93,6,6,-26.9517
93,7,5,-26.9517
93,8,4,-26.9517
93,9,3,-26.9517
93,10,2,-26.9517
93,11,1,-26.9517
93,1,12,-26.3371
93,2,11,-26.3371
93,3,10,-26.3371
93,4,9,-26.3371
93,5,8,-26.3371
93,6,7,-26.3371
93,7,6,-26.3371
93,8,5,-26.3371
93,9,4,-26.3371
93,10,3,-26.3371
93,11,2,-26.3371
93,12,1,-26.3371
93,1,13,-25.7466
93,2,12,-25.7466
93,3,11,-25.7466
93,4,10,-25.7466
93,5,9,-25.7466
93,6,8,-25.7466
93,7,7,-25.7466
93,8,6,-25.7466
93,9,5,-25.7466
93,10,4,-25.7466
93,11,3,-25.7466
93,12,2,-25.7466
93,13,1,-25.7466
93,1,14,-25.1776
93,2,13,-25.1776
93,3,12,-25.1776
93,4,11,-25.1776
93,5,10,-25.1776
93,6,9,-25.1776
93,7,8,-25.1776
93,8,7,-25.1776
93,9,6,-25.1776
93,10,5,-25.1776
93,11,4,-25.1776
93,12,3,-25.1776
93,13,2,-25.1776
93,14,1,-25.1776
93,1,15,-24.6279
93,2,14,-24.6279
93,3,13,-24.6279
93,4,12,-24.6279
93,5,11,-24.6279
93,6,10,-24.6279
93,7,9,-24.6279
93,8,8,-24.6279
93,9,7,-24.6279
93,10,6,-24.6279
93,11,5,-24.6279
93,12,4,-24.6279
93,13,3,-24.6279
93,14,2,-24.6279
93,15,1,-24.6279
93,1,16,-24.0957
93,2,15,-24.0957
93,3,14,-24.0957
93,4,13,-24.0957
93,5,12,-24.0957
93,6,11,-24.0957
93,7,10,-24.0957
93,8,9,-24.0957
93,9,8,-24.0957
93,10,7,-24.0957
93,11,6,-24.0957
93,12,5,-24.0957
93,13,4,-24.0957
93,14,3,-24.0957
93,15,2,-24.0957
93,16,1,-24.0957
93,1,17,-23.5793
93,2,16,-23.5793
93,3,15,-23.5793
93,4,14,-23.5793
93,5,13,-23.5793
93,6,12,-23.5793
93,7,11,-23.5793
93,8,10,-23.5793
93,9,9,-23.5793
93,10,8,-23.5793
93,11,7,-23.5793
93,12,6,-23.5793
93,13,5,-23.5793
93,14,4,-23.5793
93,15,3,-23.5793
93,16,2,-23.5793
93,17,1,-23.5793
93,1,18,-23.0775
93,2,17,-23.0775
93,3,16,-23.0775
93,4,15,-23.0775
93,5,14,-23.0775
93,6,13,-23.0775
93,7,12,-23.0775
93,8,11,-23.0775
93,9,10,-23.0775
93,10,9,-23.0775
93,11,8,-23.0775
93,12,7,-23.0775
93,13,6,-23.0775
93,14,5,-23.0775
93,15,4,-23.0775
93,16,3,-23.0775
93,17,2,-23.0775
93,18,1,-23.0775
93,1,19,-22.5891
93,2,18,-22.5891
93,3,17,-22.5891
93,4,16,-22.5891
93,5,15,-22.5891
93,6,14,-22.5891
93,7,13,-22.5891
93,8,12,-22.5891
93,9,11,-22.5891
93,10,10,-22.5891
93,11,9,-22.5891
93,12,8,-22.5891
93,13,7,-22.5891
93,14,6,-22.5891
93,15,5,-22.5891
93,16,4,-22.5891
93,17,3,-22.5891
93,18,2,-22.5891
93,19,1,-22.5891
93,1,20,-22.113
93,2,19,-22.113
93,3,18,-22.113
93,4,17,-22.113
93,5,16,-22.113
93,6,15,-22.113
93,7,14,-22.113
93,8,13,-22.113
93,9,12,-22.113
93,10,11,-22.113
93,11,10,-22.113
93,12,9,-22.113
93,13,8,-22.113
93,14,7,-22.113
93,15,6,-22.113
93,16,5,-22.113
93,17,4,-22.113
93,18,3,-22.113
93,19,2,-22.113
93,20,1,-22.113
93,1,21,-21.6485
93,2,20,-21.6485
93,3,19,-21.6485
93,4,18,-21.6485
93,5,17,-21.6485
93,6,16,-21.6485
93,7,15,-21.6485
93,8,14,-21.6485
93,9,13,-21.6485
93,10,12,-21.6485
93,11,11,-21.6485
93,12,10,-21.6485
93,13,9,-21.6485
93,14,8,-21.6485
93,15,7,-21.6485
93,16,6,-21.6485
93,17,5,-21.6485
93,18,4,-21.6485
93,19,3,-21.6485
93,20,2,-21.6485
93,21,1,-21.6485
93,1,22,-21.1946
93,2,21,-21.1946
93,3,20,-21.1946
93,4,19,-21.1946
93,5,18,-21.1946
93,6,17,-21.1946
93,7,16,-21.1946
93,8,15,-21.1946
93,9,14,-21.1946
93,10,13,-21.1946
93,11,12,-21.1946
93,12,11,-21.1946
93,13,10,-21.1946
93,14,9,-21.1946
93,15,8,-21.1946
93,16,7,-21.1946
93,17,6,-21.1946
93,18,5,-21.1946
93,19,4,-21.1946
93,20,3,-21.1946
93,21,2,-21.1946
93,22,1,-21.1946
93,1,23,-20.7506
93,2,22,-20.7506
93,3,21,-20.7506
93,4,20,-20.7506
93,5,19,-20.7506
93,6,18,-20.7506
93,7,17,-20.7506
93,8,16,-20.7506
93,9,15,-20.7506
93,10,14,-20.7506
93,11,13,-20.7506
93,12,12,-20.7506
93,13,11,-20.7506
93,14,10,-20.7506
93,15,9,-20.7506
93,16,8,-20.7506
93,17,7,-20.7506
93,18,6,-20.7506
93,19,5,-20.7506
93,20,4,-20.7506
93,21,3,-20.7506
93,22,2,-20.7506
93,23,1,-20.7506
93,1,24,-20.3161
93,2,23,-20.3161
93,3,22,-20.3161
93,4,21,-20.3161
93,5,20,-20.3161
93,6,19,-20.3161
93,7,18,-20.3161
93,8,17,-20.3161
93,9,16,-20.3161
93,10,15,-20.3161
93,11,14,-20.3161
93,12,13,-20.3161
93,13,12,-20.3161
93,14,11,-20.3161
93,15,10,-20.3161
93,16,9,-20.3161
93,17,8,-20.3161
93,18,7,-20.3161
93,19,6,-20.3161
93,20,5,-20.3161
93,21,4,-20.3161
93,22,3,-20.3161
93,23,2,-20.3161
93,24,1,-20.3161
93,1,25,-19.8903
93,2,24,-19.8903
93,3,23,-19.8903
93,4,22,-19.8903
93,5,21,-19.8903
93,6,20,-19.8903
93,7,19,-19.8903
93,8,18,-19.8903
93,9,17,-19.8903
93,10,16,-19.8903
93,11,15,-19.8903
93,12,14,-19.8903
93,13,13,-19.8903
93,14,12,-19.8903
93,15,11,-19.8903
93,16,10,-19.8903
93,17,9,-19.8903
93,18,8,-19.8903
93,19,7,-19.8903
93,20,6,-19.8903
93,21,5,-19.8903
93,22,4,-19.8903
93,23,3,-19.8903
93,24,2,-19.8903
93,25,1,-19.8903
93,1,26,-19.4727
93,2,25,-19.4727
93,3,24,-19.4727
93,4,23,-19.4727
93,5,22,-19.4727
93,6,21,-19.4727
93,7,20,-19.4727
93,8,19,-19.4727
93,9,18,-19.4727
93,10,17,-19.4727
93,11,16,-19.4727
93,12,15,-19.4727
93,13,14,-19.4727
93,14,13,-19.4727
93,15,12,-19.4727
93,16,11,-19.4727
93,17,10,-19.4727
93,18,9,-19.4727
93,19,8,-19.4727
93,20,7,-19.4727
93,21,6,-19.4727
93,22,5,-19.4727
93,23,4,-19.4727
93,24,3,-19.4727
93,25,2,-19.4727
93,26,1,-19.4727
93,1,27,-19.063
93,2,26,-19.063
93,3,25,-19.063
93,4,24,-19.063
93,5,23,-19.063
93,6,22,-19.063
93,7,21,-19.063
93,8,20,-19.063
93,9,19,-19.063
93,10,18,-19.063
93,11,17,-19.063
93,12,16,-19.063
93,13,15,-19.063
93,14,14,-19.063
93,15,13,-19.063
93,16,12,-19.063
93,17,11,-19.063
93,18,10,-19.063
93,19,9,-19.063
93,20,8,-19.063
93,21,7,-19.063
93,22,6,-19.063
93,23,5,-19.063
93,24,4,-19.063
93,25,3,-19.063
93,26,2,-19.063
93,27,1,-19.063
93,1,28,-18.6607
93,2,27,-18.6607
93,3,26,-18.6607
93,4,25,-18.6607
93,5,24,-18.6607
93,6,23,-18.6607
93,7,22,-18.6607
93,8,21,-18.6607
93,9,20,-18.6607
93,10,19,-18.6607
93,11,18,-18.6607
93,12,17,-18.6607
93,13,16,-18.6607
93,14,15,-18.6607
93,15,14,-18.6607
93,16,13,-18.6607
93,17,12,-18.6607
93,18,11,-18.6607
93,19,10,-18.6607
93,20,9,-18.6607
93,21,8,-18.6607
93,22,7,-18.6607
93,23,6,-18.6607
93,24,5,-18.6607
93,25,4,-18.6607
93,26,3,-18.6607
93,27,2,-18.6607
93,28,1,-18.6607
93,1,29,-18.2653
93,2,28,-18.2653
93,3,27,-18.2653
93,4,26,-18.2653
93,5,25,-18.2653
93,6,24,-18.2653
93,7,23,-18.2653
93,8,22,-18.2653
93,9,21,-18.2653
93,10,20,-18.2653
93,11,19,-18.2653
93,12,18,-18.2653
93,13,17,-18.2653
93,14,16,-18.2653
93,15,15,-18.2653
93,16,14,-18.2653
93,17,13,-18.2653
93,18,12,-18.2653
93,19,11,-18.2653
93,20,10,-18.2653
93,21,9,-18.2653
93,22,8,-18.2653
93,23,7,-18.2653
93,24,6,-18.2653
93,25,5,-18.2653
93,26,4,-18.2653
93,27,3,-18.2653
93,28,2,-18.2653
93,29,1,-18.2653
93,1,30,-17.8766
93,2,29,-17.8766
93,3,28,-17.8766
93,4,27,-17.8766
93,5,26,-17.8766
93,6,25,-17.8766
93,7,24,-17.8766
93,8,23,-17.8766
93,9,22,-17.8766
93,10,21,-17.8766
93,11,20,-17.8766
93,12,19,-17.8766
93,13,18,-17.8766
93,14,17,-17.8766
93,15,16,-17.8766
93,16,15,-17.8766
93,17,14,-17.8766
93,18,13,-17.8766
93,19,12,-17.8766
93,20,11,-17.8766
93,21,10,-17.8766
93,22,9,-17.8766
93,23,8,-17.8766
93,24,7,-17.8766
93,25,6,-17.8766
93,26,5,-17.8766
93,27,4,-17.8766
93,28,3,-17.8766
93,29,2,-17.8766
93,30,1,-17.8766
93,1,31,-17.4942
93,2,30,-17.4942
93,3,29,-17.4942
93,4,28,-17.4942
93,5,27,-17.4942
93,6,26,-17.4942
93,7,25,-17.4942
93,8,24,-17.4942
93,9,23,-17.4942
93,10,22,-17.4942
93,11,21,-17.4942
93,12,20,-17.4942
93,13,19,-17.4942
93,14,18,-17.4942
93,15,17,-17.4942
93,16,16,-17.4942
93,17,15,-17.4942
93,18,14,-17.4942
93,19,13,-17.4942
93,20,12,-17.4942
93,21,11,-17.4942
93,22,10,-17.4942
93,23,9,-17.4942
93,24,8,-17.4942
93,25,7,-17.4942
93,26,6,-17.4942
93,27,5,-17.4942
93,28,4,-17.4942
93,29,3,-17.4942
93,30,2,-17.4942
93,31,1,-17.4942
93,1,32,-17.1179
93,2,31,-17.1179
93,3,30,-17.1179
93,4,29,-17.1179
93,5,28,-17.1179
93,6,27,-17.1179
93,7,26,-17.1179
93,8,25,-17.1179
93,9,24,-17.1179
93,10,23,-17.1179
93,11,22,-17.1179
93,12,21,-17.1179
93,13,20,-17.1179
93,14,19,-17.1179
93,15,18,-17.1179
93,16,17,-17.1179
93,17,16,-17.1179
93,18,15,-17.1179
93,19,14,-17.1179
93,20,13,-17.1179
93,21,12,-17.1179
93,22,11,-17.1179
93,23,10,-17.1179
93,24,9,-17.1179
93,25,8,-17.1179
93,26,7,-17.1179
93,27,6,-17.1179
93,28,5,-17.1179
93,29,4,-17.1179
93,30,3,-17.1179
93,31,2,-17.1179
93,32,1,-17.1179
93,1,33,-16.7473
93,2,32,-16.7473
93,3,31,-16.7473
93,4,30,-16.7473
93,5,29,-16.7473
93,6,28,-16.7473
93,7,27,-16.7473
93,8,26,-16.7473
93,9,25,-16.7473
93,10,24,-16.7473
93,11,23,-16.7473
93,12,22,-16.7473
93,13,21,-16.7473
93,14,20,-16.7473
93,15,19,-16.7473
93,16,18,-16.7473
93,17,17,-16.7473
93,18,16,-16.7473
93,19,15,-16.7473
93,20,14,-16.7473
93,21,13,-16.7473
93,22,12,-16.7473
93,23,11,-16.7473
93,24,10,-16.7473
93,25,9,-16.7473
93,26,8,-16.7473
93,27,7,-16.7473
93,28,6,-16.7473
93,29,5,-16.7473
93,30,4,-16.7473
93,31,3,-16.7473
93,32,2,-16.7473
93,33,1,-16.7473
93,1,34,-16.3822
93,2,33,-16.3822
